gescal17,municipio,tipo_via,nombre_via,numero,cod_postal,uuii
14000200067100000,CORDOBA,CALLE,PATIO PERIODISTA LADIS,8,14011,8
14000200067100000,CORDOBA,CALLE,PATIO PERIODISTA LADIS,9,14011,8
14000200067100000,CORDOBA,CALLE,PATIO PERIODISTA LADIS,10,14011,8
14000200068000000,CORDOBA,PLAZA,DE LA IGLESIA,1,14009,1
14000200068000000,CORDOBA,PLAZA,DE LA IGLESIA,2,14009,2
14000200068000000,CORDOBA,PLAZA,DE LA IGLESIA,3,14009,4
14000200068000000,CORDOBA,PLAZA,DE LA IGLESIA,4,14009,2
14000200068000000,CORDOBA,PLAZA,DE LA IGLESIA,5,14009,2
14000200068000000,CORDOBA,PLAZA,DE LA IGLESIA,9,14009,14
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,1,14005,10
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,2,14005,10
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,3,14005,9
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,4,14005,8
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,5,14005,10
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,6,14005,8
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,8,14005,5
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,10,14005,8
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,12,14005,8
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,14,14005,3
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,16,14005,12
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,18,14005,10
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,21,14005,1
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,23,14005,1
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,24,14005,1
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,25,14005,1
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,27,14005,12
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,29,14005,1
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,30,14005,10
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,31,14005,1
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,32,14005,10
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,33,14005,2
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,34,14005,8
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,35,14005,1
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,36,14005,10
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,37,14005,1
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,38,14005,6
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,39,14005,1
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,40,14005,7
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,41,14005,1
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,42,14005,7
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,43,14005,1
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,44,14005,10
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,46,14005,9
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,47,14005,1
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,48,14004,15
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,49,14005,1
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,50,14004,5
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,51,14005,1
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,52,14004,10
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,53,14005,18
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,54,14004,9
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,55,14004,1
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,56,14004,6
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,57,14004,8
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,58,14004,6
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,59,14004,8
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,60,14004,5
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,61,14004,4
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,62,14004,5
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,63,14004,6
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,64,14004,5
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,65,14004,15
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,66,14004,13
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,67,14004,16
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,68,14004,6
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,69,14004,3
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,70,14004,3
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,71,14004,10
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,72,14004,11
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,73,14004,10
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,74,14005,10
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,76,14004,10
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,78,14004,68
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,80,14004,39
14000200068600000,CORDOBA,CALLE,INFANTA DOÑA MARÍA,82,14004,45
14000200068700000,CORDOBA,CALLE,INFANTE DON JUAN MANUEL,1,14009,9
14000200068700000,CORDOBA,CALLE,INFANTE DON JUAN MANUEL,2,14009,7
14000200068700000,CORDOBA,CALLE,INFANTE DON JUAN MANUEL,3,14009,15
14000200068700000,CORDOBA,CALLE,INFANTE DON JUAN MANUEL,5,14009,5
14000200068700000,CORDOBA,CALLE,INFANTE DON JUAN MANUEL,7,14009,2
14000200069200000,CORDOBA,CALLE,INGENIERO JUAN DE LA CIERVA,6,14013,15
14000200069200000,CORDOBA,CALLE,INGENIERO JUAN DE LA CIERVA,10,14013,1
14000200069200000,CORDOBA,CALLE,INGENIERO JUAN DE LA CIERVA,16,14013,3
14000200069200000,CORDOBA,CALLE,INGENIERO JUAN DE LA CIERVA,20,14013,1
14000200069200000,CORDOBA,CALLE,INGENIERO JUAN DE LA CIERVA,22,14013,5
14000200069200000,CORDOBA,CALLE,INGENIERO JUAN DE LA CIERVA,24,14013,4
14000200069200000,CORDOBA,CALLE,INGENIERO JUAN DE LA CIERVA,26,14013,2
14000200069200000,CORDOBA,CALLE,INGENIERO JUAN DE LA CIERVA,32,14013,8
14000200069200000,CORDOBA,CALLE,INGENIERO JUAN DE LA CIERVA,34,14013,3
14000200069400000,CORDOBA,CALLE,INGENIERO RAFAEL ERASO BETELU,2,14011,15
14000200069400000,CORDOBA,CALLE,INGENIERO RAFAEL ERASO BETELU,4,14011,16
14000200069400000,CORDOBA,CALLE,INGENIERO RAFAEL ERASO BETELU,6,14011,22
14000200069500000,CORDOBA,CALLE,INGENIERO TORRES QUEVEDO,1,14013,4
14000200069500000,CORDOBA,CALLE,INGENIERO TORRES QUEVEDO,2,14013,1
14000200069500000,CORDOBA,CALLE,INGENIERO TORRES QUEVEDO,4,14013,4
14000200069500000,CORDOBA,CALLE,INGENIERO TORRES QUEVEDO,6,14013,18
14000200069500000,CORDOBA,CALLE,INGENIERO TORRES QUEVEDO,17,14013,2
14000200069500000,CORDOBA,CALLE,INGENIERO TORRES QUEVEDO,18,14013,7
14000200069500000,CORDOBA,CALLE,INGENIERO TORRES QUEVEDO,20,14013,1
14000200069500000,CORDOBA,CALLE,INGENIERO TORRES QUEVEDO,22,14013,1
14000200069500000,CORDOBA,CALLE,INGENIERO TORRES QUEVEDO,24,14013,1
14000200069500000,CORDOBA,CALLE,INGENIERO TORRES QUEVEDO,25,14013,8
14000200069500000,CORDOBA,CALLE,INGENIERO TORRES QUEVEDO,26,14013,4
14000200069600000,CORDOBA,CALLE,INGENIERO TORROJA Y MIRET,1,14013,6
14000200069600000,CORDOBA,CALLE,INGENIERO TORROJA Y MIRET,2,14013,9
14000200069600000,CORDOBA,CALLE,INGENIERO TORROJA Y MIRET,3,14013,3
14000200069600000,CORDOBA,CALLE,INGENIERO TORROJA Y MIRET,5,14013,3
14000200069600000,CORDOBA,CALLE,INGENIERO TORROJA Y MIRET,7,14013,1
14000200069600000,CORDOBA,CALLE,INGENIERO TORROJA Y MIRET,9,14013,5
14000200069600000,CORDOBA,CALLE,INGENIERO TORROJA Y MIRET,12,14013,1
14000200069600000,CORDOBA,CALLE,INGENIERO TORROJA Y MIRET,14,14013,1
14000200069600000,CORDOBA,CALLE,INGENIERO TORROJA Y MIRET,16,14013,1
14000200069600000,CORDOBA,CALLE,INGENIERO TORROJA Y MIRET,18,14013,1
14000200069600000,CORDOBA,CALLE,INGENIERO TORROJA Y MIRET,20,14013,2
14000200069600000,CORDOBA,CALLE,INGENIERO TORROJA Y MIRET,22,14013,1
14000200069600000,CORDOBA,CALLE,INGENIERO TORROJA Y MIRET,32,14013,26
14000200069900000,CORDOBA,CALLE,ISABEL LOSA,3,14001,12
14000200070800000,CORDOBA,CALLE,ESCRITOR SEBASTIÁN CUEVAS,2,14010,7
14000200070800000,CORDOBA,CALLE,ESCRITOR SEBASTIÁN CUEVAS,4,14010,7
14000200070800000,CORDOBA,CALLE,ESCRITOR SEBASTIÁN CUEVAS,6,14010,7
14000200070800000,CORDOBA,CALLE,ESCRITOR SEBASTIÁN CUEVAS,8,14010,6
14000200070800000,CORDOBA,CALLE,ESCRITOR SEBASTIÁN CUEVAS,10,14010,8
14000200071100000,CORDOBA,CALLE,JEREZ,2,14013,16
14000200071100000,CORDOBA,CALLE,JEREZ,6,14013,16
14000200071100000,CORDOBA,CALLE,JEREZ,10,14013,16
14000200071100000,CORDOBA,CALLE,JEREZ,12,14013,16
14000200071300000,CORDOBA,CALLE,JESÚS,2,14009,1
14000200071300000,CORDOBA,CALLE,JESÚS,4,14009,1
14000200071300000,CORDOBA,CALLE,JESÚS,6,14009,1
14000200071300000,CORDOBA,CALLE,JESÚS,8,14009,7
14000200071600000,CORDOBA,AVENIDA,DE JESÚS RESCATADO,6,14010,19
14000200071600000,CORDOBA,AVENIDA,DE JESÚS RESCATADO,8,14010,7
14000200071600000,CORDOBA,AVENIDA,DE JESÚS RESCATADO,15,14007,6
14000200071600000,CORDOBA,AVENIDA,DE JESÚS RESCATADO,19,14007,17
14000200071700000,CORDOBA,CALLE,JIMÉNEZ AMIGÓ,1,14009,32
14000200071700000,CORDOBA,CALLE,JIMÉNEZ AMIGÓ,3,14009,32
14000200071700000,CORDOBA,CALLE,JIMÉNEZ AMIGÓ,5,14009,32
14000200071700000,CORDOBA,CALLE,JIMÉNEZ AMIGÓ,7,14009,32
14000200071700000,CORDOBA,CALLE,JIMÉNEZ AMIGÓ,9,14009,32
14000200072000000,CORDOBA,CALLE,JOAQUÍN LÓPEZ HUICI,1,14005,14
14000200072000000,CORDOBA,CALLE,JOAQUÍN LÓPEZ HUICI,2,14005,22
14000200072000000,CORDOBA,CALLE,JOAQUÍN LÓPEZ HUICI,3,14005,14
14000200072000000,CORDOBA,CALLE,JOAQUÍN LÓPEZ HUICI,4,14005,9
14000200072000000,CORDOBA,CALLE,JOAQUÍN LÓPEZ HUICI,6,14005,10
14000200072000000,CORDOBA,CALLE,JOAQUÍN LÓPEZ HUICI,7,14005,1
14000200072000000,CORDOBA,CALLE,JOAQUÍN LÓPEZ HUICI,8,14005,8
14000200072000000,CORDOBA,CALLE,JOAQUÍN LÓPEZ HUICI,10,14005,10
14000200072000000,CORDOBA,CALLE,JOAQUÍN LÓPEZ HUICI,12,14005,10
14000200072000000,CORDOBA,CALLE,JOAQUÍN LÓPEZ HUICI,14,14005,10
14000200072200000,CORDOBA,CALLE,JOSÉ CRUZ CONDE,1,14008,12
14000200072200000,CORDOBA,CALLE,JOSÉ CRUZ CONDE,3,14008,4
14000200072200000,CORDOBA,CALLE,JOSÉ CRUZ CONDE,5,14008,5
14000200072200000,CORDOBA,CALLE,JOSÉ CRUZ CONDE,7,14008,10
14000200072200000,CORDOBA,CALLE,JOSÉ CRUZ CONDE,8,14008,11
14000200072200000,CORDOBA,CALLE,JOSÉ CRUZ CONDE,9,14008,14
14000200072200000,CORDOBA,CALLE,JOSÉ CRUZ CONDE,10,14008,23
14000200072200000,CORDOBA,CALLE,JOSÉ CRUZ CONDE,11,14008,11
14000200072200000,CORDOBA,CALLE,JOSÉ CRUZ CONDE,12,14008,13
14000200072200000,CORDOBA,CALLE,JOSÉ CRUZ CONDE,14,14008,12
14000200072200000,CORDOBA,CALLE,JOSÉ CRUZ CONDE,16,14008,12
14000200072200000,CORDOBA,CALLE,JOSÉ CRUZ CONDE,18,14008,9
14000200072200000,CORDOBA,CALLE,JOSÉ CRUZ CONDE,19,14001,72
14000200072200000,CORDOBA,CALLE,JOSÉ CRUZ CONDE,20,14001,10
14000200072200000,CORDOBA,CALLE,JOSÉ CRUZ CONDE,22,14001,12
14000200072200000,CORDOBA,CALLE,JOSÉ CRUZ CONDE,24,14001,14
14000200072200000,CORDOBA,CALLE,JOSÉ CRUZ CONDE,26,14001,5
14000200072200000,CORDOBA,CALLE,JOSÉ CRUZ CONDE,28,14001,12
14000200072200000,CORDOBA,CALLE,JOSÉ CRUZ CONDE,30,14001,9
14000200072200000,CORDOBA,CALLE,JOSÉ CRUZ CONDE,32,14001,15
14000200072300000,CORDOBA,CALLE,ALCALÁ ZAMORA,1,14006,8
14000200072300000,CORDOBA,CALLE,ALCALÁ ZAMORA,2,14012,6
14000200072300000,CORDOBA,CALLE,ALCALÁ ZAMORA,3,14006,8
14000200072300000,CORDOBA,CALLE,ALCALÁ ZAMORA,4,14012,16
14000200072300000,CORDOBA,CALLE,ALCALÁ ZAMORA,5,14006,9
14000200072300000,CORDOBA,CALLE,ALCALÁ ZAMORA,6,14012,16
14000200072300000,CORDOBA,CALLE,ALCALÁ ZAMORA,7,14006,8
14000200072300000,CORDOBA,CALLE,ALCALÁ ZAMORA,8,14012,16
14000200072300000,CORDOBA,CALLE,ALCALÁ ZAMORA,9,14006,8
14000200072300000,CORDOBA,CALLE,ALCALÁ ZAMORA,10,14012,6
14000200072300000,CORDOBA,CALLE,ALCALÁ ZAMORA,11,14006,8
14000200072300000,CORDOBA,CALLE,ALCALÁ ZAMORA,12,14012,13
14000200072300000,CORDOBA,CALLE,ALCALÁ ZAMORA,13,14006,8
14000200072300000,CORDOBA,CALLE,ALCALÁ ZAMORA,14,14012,8
14000200072300000,CORDOBA,CALLE,ALCALÁ ZAMORA,15,14006,8
14000200072300000,CORDOBA,CALLE,ALCALÁ ZAMORA,16,14012,8
14000200072300000,CORDOBA,CALLE,ALCALÁ ZAMORA,17,14006,8
14000200072300000,CORDOBA,CALLE,ALCALÁ ZAMORA,18,14012,13
14000200072300000,CORDOBA,CALLE,ALCALÁ ZAMORA,19,14006,12
14000200072300000,CORDOBA,CALLE,ALCALÁ ZAMORA,20,14012,14
14000200072300000,CORDOBA,CALLE,ALCALÁ ZAMORA,22,14012,14
14000200072300000,CORDOBA,CALLE,ALCALÁ ZAMORA,24,14012,14
14000200072300000,CORDOBA,CALLE,ALCALÁ ZAMORA,26,14012,15
14000200072300000,CORDOBA,CALLE,ALCALÁ ZAMORA,28,14012,9
14000200072300000,CORDOBA,CALLE,ALCALÁ ZAMORA,30,14012,9
14000200072300000,CORDOBA,CALLE,ALCALÁ ZAMORA,32,14012,9
14000200072300000,CORDOBA,CALLE,ALCALÁ ZAMORA,34,14012,10
14000200072300000,CORDOBA,CALLE,ALCALÁ ZAMORA,36,14012,12
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,1,14005,17
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,2,14005,6
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,3,14005,6
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,4,14005,7
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,5,14005,13
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,6,14005,12
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,7,14005,18
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,8,14005,12
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,9,14005,19
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,10,14005,13
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,11,14005,25
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,12,14005,16
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,13,14005,1
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,14,14005,12
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,15,14005,8
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,16,14005,3
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,17,14005,13
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,18,14005,5
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,20,14005,11
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,21,14005,9
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,22,14005,6
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,23,14005,7
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,24,14005,5
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,25,14005,9
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,27,14005,4
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,28,14005,4
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,29,14005,8
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,30,14005,5
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,31,14005,8
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,32,14005,12
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,34,14005,8
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,36,14005,16
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,38,14005,9
14000200072400000,CORDOBA,CALLE,ALCALDE SANZ NOGUER,40,14005,15
14000200072500000,CORDOBA,CALLE,JOSÉ MARÍA PEMAN,1,14004,31
14000200072500000,CORDOBA,CALLE,JOSÉ MARÍA PEMAN,2,14004,32
14000200072500000,CORDOBA,CALLE,JOSÉ MARÍA PEMAN,3,14004,34
14000200072500000,CORDOBA,CALLE,JOSÉ MARÍA PEMAN,4,14004,32
14000200072500000,CORDOBA,CALLE,JOSÉ MARÍA PEMAN,5,14004,32
14000200072500000,CORDOBA,CALLE,JOSÉ MARÍA PEMAN,6,14004,32
14000200072500000,CORDOBA,CALLE,JOSÉ MARÍA PEMAN,8,14004,21
14000200072500000,CORDOBA,CALLE,JOSÉ MARÍA PEMAN,10,14004,15
14000200072500000,CORDOBA,CALLE,JOSÉ MARÍA PEMAN,12,14004,12
14000200072500000,CORDOBA,CALLE,JOSÉ MARÍA PEMAN,14,14004,13
14000200072500000,CORDOBA,CALLE,JOSÉ MARÍA PEMAN,16,14004,29
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,1,14004,31
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,2,14004,16
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,3,14004,8
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,4,14004,16
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,5,14004,8
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,6,14004,4
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,7,14004,10
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,8,14004,8
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,9,14004,10
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,10,14004,13
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,11,14004,11
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,12,14004,13
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,13,14004,4
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,14,14004,9
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,15,14004,3
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,16,14004,10
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,17,14004,3
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,18,14004,8
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,19,14004,10
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,20,14004,8
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,21,14004,10
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,22,14004,8
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,23,14004,5
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,24,14004,8
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,25,14004,6
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,26,14004,10
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,27,14004,4
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,28,14004,10
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,29,14004,3
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,30,14004,8
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,31,14004,1
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,32,14004,8
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,33,14004,1
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,34,14004,14
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,35,14004,8
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,36,14004,26
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,37,14004,15
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,38,14004,35
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,39,14004,8
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,40,14004,20
14000200072600000,CORDOBA,CALLE,JOSÉ MARÍA VALDENEBRO,42,14004,19
14000200072700000,CORDOBA,CALLE,JOSÉ ZORRILLA,1,14008,5
14000200072700000,CORDOBA,CALLE,JOSÉ ZORRILLA,3,14008,1
14000200072800000,CORDOBA,CALLE,ANTONIO BARROSO Y CASTILLO,2,14006,16
14000200072800000,CORDOBA,CALLE,ANTONIO BARROSO Y CASTILLO,4,14006,9
14000200072800000,CORDOBA,CALLE,ANTONIO BARROSO Y CASTILLO,6,14006,9
14000200072800000,CORDOBA,CALLE,ANTONIO BARROSO Y CASTILLO,8,14006,9
14000200072800000,CORDOBA,CALLE,ANTONIO BARROSO Y CASTILLO,10,14006,16
14000200072800000,CORDOBA,CALLE,ANTONIO BARROSO Y CASTILLO,12,14006,16
14000200072800000,CORDOBA,CALLE,ANTONIO BARROSO Y CASTILLO,14,14006,16
14000200072800000,CORDOBA,CALLE,ANTONIO BARROSO Y CASTILLO,16,14006,16
14000200073000000,CORDOBA,CALLE,JUAN DE CERVANTES,10,14007,1
14000200073000000,CORDOBA,CALLE,JUAN DE CERVANTES,12,14007,2
14000200073000000,CORDOBA,CALLE,JUAN DE CERVANTES,14,14007,1
14000200073000000,CORDOBA,CALLE,JUAN DE CERVANTES,16,14007,1
14000200073000000,CORDOBA,CALLE,JUAN DE CERVANTES,18,14007,1
14000200073000000,CORDOBA,CALLE,JUAN DE CERVANTES,20,14007,1
14000200073000000,CORDOBA,CALLE,JUAN DE CERVANTES,22,14007,3
14000200073200000,CORDOBA,CALLE,JUAN LATINO,1,14960,4
14000200073200000,CORDOBA,CALLE,JUAN LATINO,2,14012,8
14000200073200000,CORDOBA,CALLE,JUAN LATINO,3,14960,4
14000200073200000,CORDOBA,CALLE,JUAN LATINO,4,14012,4
14000200073200000,CORDOBA,CALLE,JUAN LATINO,5,14960,9
14000200073200000,CORDOBA,CALLE,JUAN LATINO,6,14012,4
14000200073200000,CORDOBA,CALLE,JUAN LATINO,7,14960,2
14000200073200000,CORDOBA,CALLE,JUAN LATINO,9,14960,2
14000200073200000,CORDOBA,CALLE,JUAN LATINO,11,14960,3
14000200073200000,CORDOBA,CALLE,JUAN LATINO,13,14960,1
14000200073200000,CORDOBA,CALLE,JUAN LATINO,14,14960,6
14000200073200000,CORDOBA,CALLE,JUAN LATINO,15,14960,1
14000200073200000,CORDOBA,CALLE,JUAN LATINO,16,14960,3
14000200073200000,CORDOBA,CALLE,JUAN LATINO,17,14960,2
14000200073200000,CORDOBA,CALLE,JUAN LATINO,18,14960,14
14000200073200000,CORDOBA,CALLE,JUAN LATINO,19,14960,3
14000200073200000,CORDOBA,CALLE,JUAN LATINO,20,14960,11
14000200073200000,CORDOBA,CALLE,JUAN LATINO,22,14960,1
14000200073200000,CORDOBA,CALLE,JUAN LATINO,24,14960,13
14000200073600000,CORDOBA,Pasaje,CÓRDOBA,5,14010,16
14000200073600000,CORDOBA,Pasaje,CÓRDOBA,7,14010,16
14000200073800000,CORDOBA,CALLE,JUAN DE TORRES,1,14001,6
14000200073800000,CORDOBA,CALLE,JUAN DE TORRES,3,14001,1
14000200073800000,CORDOBA,CALLE,JUAN DE TORRES,4,14001,18
14000200073800000,CORDOBA,CALLE,JUAN DE TORRES,5,14001,1
14000200073800000,CORDOBA,CALLE,JUAN DE TORRES,7,14001,2
14000200074300000,CORDOBA,CALLE,JULIO ALARCÓN,3,14007,1
14000200074300000,CORDOBA,CALLE,JULIO ALARCÓN,4,14007,1
14000200074300000,CORDOBA,CALLE,JULIO ALARCÓN,5,14007,2
14000200074400000,CORDOBA,CALLE,JOSÉ SÁNCHEZ GUERRA,1,14010,16
14000200074400000,CORDOBA,CALLE,JOSÉ SÁNCHEZ GUERRA,3,14010,16
